flight_id,flight_no,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,scheduled_flytime,actual_flytime,flyminute_diff,departure_airport,arrival_airport,status,model,aircraft_code,fuel_per_minute,total_seats,bought_seats,occupied_seats,ticket_economy,ticket_comfort,ticket_bisiness,city,airports_in_city,airport_traffic,share_of_traffic,booking_amount,ticket_price,booking_income,booking_perc,fuel_price,sum_ticket
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,36400.00,12200.00,24200.00,66.48351648351648351600,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,86000.00,13400.00,72600.00,84.41860465116279069800,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,98000.00,12200.00,85800.00,87.55102040816326530600,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,86000.00,12200.00,73800.00,85.81395348837209302300,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,121200.00,12200.00,109000.00,89.93399339933993399300,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,36400.00,12200.00,24200.00,66.48351648351648351600,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,97600.00,36600.00,61000.00,62.50000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,63200.00,12200.00,51000.00,80.69620253164556962000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,50000.00,36600.00,13400.00,26.80000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,121200.00,12200.00,109000.00,89.93399339933993399300,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,73200.00,12200.00,61000.00,83.33333333333333333300,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,36400.00,12200.00,24200.00,66.48351648351648351600,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,73200.00,36600.00,36600.00,50.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,50000.00,12200.00,37800.00,75.60000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,60800.00,12200.00,48600.00,79.93421052631578947400,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,121600.00,12200.00,109400.00,89.96710526315789473700,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,50000.00,12200.00,37800.00,75.60000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,121600.00,36600.00,85000.00,69.90131578947368421100,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,25600.00,13400.00,12200.00,47.65625000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,73200.00,12200.00,61000.00,83.33333333333333333300,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,36400.00,12200.00,24200.00,66.48351648351648351600,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1434600.00
136178,PG0252,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,99,76.15384615384615384600,90,0,9,Moscow,3,38695,0.01364524776996468600,73200.00,12200.00,61000.00,83.33333333333333333300,41435.0,1434600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,50000.00,12200.00,37800.00,75.60000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,25600.00,12200.00,13400.00,52.34375000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,36400.00,12200.00,24200.00,66.48351648351648351600,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,50000.00,12200.00,37800.00,75.60000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,25600.00,12200.00,13400.00,52.34375000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,53200.00,12200.00,41000.00,77.06766917293233082700,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,36400.00,12200.00,24200.00,66.48351648351648351600,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,36400.00,12200.00,24200.00,66.48351648351648351600,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,48800.00,12200.00,36600.00,75.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,109200.00,12200.00,97000.00,88.82783882783882783900,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,50000.00,12200.00,37800.00,75.60000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,109200.00,12200.00,97000.00,88.82783882783882783900,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,53200.00,12200.00,41000.00,77.06766917293233082700,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,24400.00,12200.00,12200.00,50.00000000000000000000,41435.0,1689600.00
136181,PG0252,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,100.0,99.0,-1.0,AAQ,SVO,Arrived,Boeing 737-300,733,0.04,130,118,90.76923076923076923100,108,0,10,Moscow,3,38695,0.01364524776996468600,12200.00,12200.00,0.00,0E-24,41435.0,1689600.00
